wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1271.5932,0,0.63558,2.3234e-07,292.94,293.57
1271.6031,0,0.63558,2.3228e-07,292.94,293.58
1271.6130,0,0.63558,2.3221e-07,292.95,293.58
1271.6229,0,0.63558,2.3214e-07,292.96,293.59
1271.6328,0,0.63558,2.3207e-07,292.96,293.6
1271.6427,0,0.63558,2.3201e-07,292.97,293.6
1271.6526,0,0.63558,2.3194e-07,292.97,293.61
1271.6625,0,0.63558,2.3187e-07,292.98,293.61
1271.6724,0,0.63558,2.318e-07,292.99,293.62
1271.6823,0,0.63558,2.3174e-07,292.99,293.63
1271.6922,0,0.63558,2.3167e-07,293,293.63
1271.7021,0,0.63558,2.316e-07,293,293.64
1271.7120,0,0.63558,2.3153e-07,293.01,293.65
1271.7219,0,0.63558,2.3146e-07,293.02,293.65
1271.7318,0,0.63558,2.314e-07,293.02,293.66
1271.7417,0,0.63558,2.3133e-07,293.03,293.66
1271.7516,0,0.63558,2.3126e-07,293.03,293.67
1271.7615,0,0.63558,2.3119e-07,293.04,293.68
1271.7714,0,0.63558,2.3113e-07,293.05,293.68
1271.7813,0,0.63558,2.3106e-07,293.05,293.69
1271.7912,0,0.63558,2.3099e-07,293.06,293.69
1271.8011,0,0.63558,2.3093e-07,293.06,293.7
1271.8110,0,0.63558,2.3086e-07,293.07,293.71
1271.8209,0,0.63558,2.3079e-07,293.08,293.71
1271.8308,0,0.63558,2.3072e-07,293.08,293.72
1271.8407,0,0.63558,2.3066e-07,293.09,293.72
1271.8506,0,0.63558,2.3059e-07,293.09,293.73
1271.8605,0,0.63558,2.3052e-07,293.1,293.74
1271.8704,0,0.63558,2.3045e-07,293.11,293.74
1271.8803,0,0.63558,2.3039e-07,293.11,293.75
1271.8902,0,0.63558,2.3032e-07,293.12,293.75
1271.9001,0,0.63558,2.3025e-07,293.13,293.76
1271.9100,0,0.63558,2.3018e-07,293.13,293.77
1271.9199,0,0.63558,2.3012e-07,293.14,293.77
1271.9298,0,0.63558,2.3005e-07,293.14,293.78
1271.9397,0,0.63558,2.2998e-07,293.15,293.79
1271.9496,0,0.63558,2.2992e-07,293.16,293.79
1271.9595,0,0.63558,2.2985e-07,293.16,293.8
1271.9694,0,0.63558,2.2978e-07,293.17,293.8
1271.9793,0,0.63558,2.2971e-07,293.17,293.81
1271.9892,0,0.63558,2.2965e-07,293.18,293.82
1271.9991,0,0.63558,2.2958e-07,293.19,293.82
1272.0090,0,0.63558,2.2951e-07,293.19,293.83
1272.0189,0,0.63558,2.2945e-07,293.2,293.84
1272.0288,0,0.63558,2.2938e-07,293.21,293.85
1272.0387,0,0.63558,2.2931e-07,293.22,293.86
1272.0486,0,0.63558,2.2925e-07,293.23,293.86
1272.0585,0,0.63558,2.2918e-07,293.24,293.87
1272.0684,0,0.63558,2.2911e-07,293.25,293.88
1272.0783,0,0.63558,2.2904e-07,293.25,293.89
1272.0882,0,0.63558,2.2898e-07,293.26,293.9
1272.0981,0,0.63558,2.2891e-07,293.27,293.91
1272.1080,0,0.63558,2.2884e-07,293.28,293.92
1272.1179,0,0.63558,2.2878e-07,293.29,293.92
1272.1278,0,0.63558,2.2871e-07,293.3,293.93
1272.1377,0,0.63558,2.2864e-07,293.31,293.94
1272.1476,0,0.63558,2.2858e-07,293.31,293.95
1272.1575,0,0.63558,2.2851e-07,293.32,293.96
1272.1674,0,0.63558,2.2844e-07,293.33,293.97
1272.1773,0,0.63558,2.2838e-07,293.34,293.97
1272.1872,0,0.63558,2.2831e-07,293.35,293.98
1272.1971,0,0.63558,2.2824e-07,293.36,293.99
1272.2070,0,0.63558,2.2818e-07,293.36,294
1272.2169,0,0.63558,2.2811e-07,293.37,294.01
1272.2268,0,0.63558,2.2804e-07,293.38,294.02
1272.2367,0,0.63558,2.2798e-07,293.39,294.03
1272.2466,0,0.63558,2.2791e-07,293.4,294.03
1272.2565,0,0.63558,2.2784e-07,293.41,294.04
1272.2664,0,0.63558,2.2778e-07,293.42,294.05
1272.2763,0,0.63558,2.2771e-07,293.42,294.06
1272.2862,0,0.63558,2.2764e-07,293.43,294.07
1272.2961,0,0.63558,2.2758e-07,293.44,294.08
1272.3060,0,0.63558,2.2751e-07,293.45,294.09
1272.3159,0,0.63558,2.2744e-07,293.46,294.09
1272.3258,0,0.63558,2.2738e-07,293.47,294.1
1272.3357,0,0.63558,2.2731e-07,293.48,294.11
1272.3456,0,0.63558,2.2724e-07,293.48,294.12
1272.3555,0,0.63558,2.2718e-07,293.49,294.13
1272.3654,0,0.63558,2.2711e-07,293.5,294.14
1272.3753,0,0.63558,2.2704e-07,293.51,294.14
1272.3852,0,0.63558,2.2698e-07,293.52,294.15
1272.3951,0,0.63558,2.2691e-07,293.53,294.16
1272.4050,0,0.63558,2.2684e-07,293.53,294.17
1272.4149,0,0.63558,2.2678e-07,293.54,294.18
1272.4248,0,0.63558,2.2671e-07,293.55,294.19
1272.4347,0,0.63558,2.2664e-07,293.56,294.2
1272.4446,0,0.63558,2.2658e-07,293.57,294.2
1272.4545,0,0.63558,2.2651e-07,293.58,294.21
1272.4644,0,0.63558,2.2644e-07,293.59,294.22
1272.4743,0,0.63558,2.2638e-07,293.59,294.23
1272.4842,0,0.63558,2.2631e-07,293.6,294.24
1272.4941,0,0.63558,2.2625e-07,293.61,294.25
1272.5040,0,0.63558,2.2618e-07,293.62,294.26
1272.5139,0,0.63558,2.2611e-07,293.63,294.26
1272.5238,0,0.63558,2.2605e-07,293.64,294.27
1272.5337,0,0.63558,2.2598e-07,293.65,294.28
1272.5436,0,0.63558,2.2591e-07,293.65,294.29
1272.5535,0,0.63558,2.2585e-07,293.66,294.3
1272.5634,0,0.63558,2.2578e-07,293.67,294.31
1272.5733,0,0.63558,2.2571e-07,293.68,294.31
1272.5832,0,0.63558,2.2565e-07,293.69,294.32
1272.5931,0,0.63558,2.2558e-07,293.7,294.33
1272.6030,0,0.63558,2.2552e-07,293.7,294.34
1272.6129,0,0.63558,2.2545e-07,293.71,294.35
1272.6228,0,0.63558,2.2538e-07,293.72,294.36
1272.6327,0,0.63558,2.2532e-07,293.73,294.37
1272.6426,0,0.63558,2.2525e-07,293.74,294.37
1272.6525,0,0.63558,2.2518e-07,293.75,294.38
1272.6624,0,0.63558,2.2512e-07,293.76,294.39
1272.6723,0,0.63558,2.2505e-07,293.76,294.4
1272.6822,0,0.63558,2.2498e-07,293.77,294.41
1272.6921,0,0.63558,2.2492e-07,293.78,294.42
1272.7020,0,0.63558,2.2485e-07,293.79,294.42
1272.7119,0,0.63558,2.2478e-07,293.8,294.43
1272.7218,0,0.63558,2.2472e-07,293.81,294.44
1272.7317,0,0.63558,2.2465e-07,293.81,294.45
1272.7416,0,0.63558,2.2458e-07,293.82,294.46
1272.7515,0,0.63558,2.2452e-07,293.83,294.47
1272.7614,0,0.63558,2.2445e-07,293.84,294.48
1272.7713,0,0.63558,2.2438e-07,293.85,294.48
1272.7812,0,0.63558,2.2432e-07,293.86,294.49
1272.7911,0,0.63558,2.2425e-07,293.87,294.5
1272.8010,0,0.63558,2.2418e-07,293.87,294.51
1272.8109,0,0.63558,2.2412e-07,293.88,294.52
1272.8208,0,0.63558,2.2405e-07,293.89,294.53
1272.8307,0,0.63558,2.2398e-07,293.9,294.53
1272.8406,0,0.63558,2.2392e-07,293.91,294.54
1272.8505,0,0.63558,2.2385e-07,293.92,294.55
1272.8604,0,0.63558,2.2378e-07,293.92,294.56
1272.8703,0,0.63558,2.2372e-07,293.93,294.57
1272.8802,0,0.63558,2.2365e-07,293.94,294.58
1272.8901,0,0.63558,2.2358e-07,293.95,294.59
1272.9000,0,0.63558,2.2352e-07,293.96,294.59
1272.9099,0,0.63558,2.2345e-07,293.97,294.6
1272.9198,0,0.63558,2.2338e-07,293.98,294.61
1272.9297,0,0.63558,2.2332e-07,293.98,294.62
1272.9396,0,0.63558,2.2325e-07,293.99,294.63
1272.9495,0,0.63558,2.2318e-07,294,294.64
1272.9594,0,0.63558,2.2312e-07,294.01,294.64
1272.9693,0,0.63558,2.2305e-07,294.02,294.65
1272.9792,0,0.63558,2.2298e-07,294.03,294.66
1272.9891,0,0.63558,2.2292e-07,294.03,294.67
1272.9990,0,0.63558,2.2285e-07,294.04,294.68
1273.0089,0,0.63558,2.2278e-07,294.05,294.69
1273.0188,0,0.63558,2.2272e-07,294.06,294.69
1273.0287,0,0.63558,2.2265e-07,294.06,294.7
1273.0386,0,0.63558,2.2258e-07,294.07,294.71
1273.0485,0,0.63558,2.2251e-07,294.08,294.71
1273.0584,0,0.63558,2.2245e-07,294.09,294.72
1273.0683,0,0.63558,2.2238e-07,294.09,294.73
1273.0782,0,0.63558,2.2231e-07,294.1,294.74
1273.0881,0,0.63558,2.2225e-07,294.11,294.74
1273.0980,0,0.63558,2.2218e-07,294.11,294.75
1273.1079,0,0.63558,2.2211e-07,294.12,294.76
1273.1178,0,0.63558,2.2205e-07,294.13,294.76
1273.1277,0,0.63558,2.2198e-07,294.14,294.77
1273.1376,0,0.63558,2.2191e-07,294.14,294.78
1273.1475,0,0.63558,2.2184e-07,294.15,294.79
1273.1574,0,0.63558,2.2178e-07,294.16,294.79
1273.1673,0,0.63558,2.2171e-07,294.16,294.8
1273.1772,0,0.63558,2.2164e-07,294.17,294.81
1273.1871,0,0.63558,2.2158e-07,294.18,294.81
1273.1970,0,0.63558,2.2151e-07,294.19,294.82
1273.2069,0,0.63558,2.2144e-07,294.19,294.83
1273.2168,0,0.63558,2.2137e-07,294.2,294.84
1273.2267,0,0.63558,2.2131e-07,294.21,294.84
1273.2366,0,0.63558,2.2124e-07,294.21,294.85
1273.2465,0,0.63558,2.2117e-07,294.22,294.86
1273.2564,0,0.63558,2.2111e-07,294.23,294.86
1273.2663,0,0.63558,2.2104e-07,294.24,294.87
1273.2762,0,0.63558,2.2097e-07,294.24,294.88
1273.2861,0,0.63558,2.209e-07,294.25,294.89
1273.2960,0,0.63558,2.2084e-07,294.26,294.89
1273.3059,0,0.63558,2.2077e-07,294.27,294.9
1273.3158,0,0.63558,2.207e-07,294.27,294.91
1273.3257,0,0.63558,2.2064e-07,294.28,294.92
1273.3356,0,0.63558,2.2057e-07,294.29,294.92
1273.3455,0,0.63558,2.205e-07,294.29,294.93
1273.3554,0,0.63558,2.2043e-07,294.3,294.94
1273.3653,0,0.63558,2.2037e-07,294.31,294.94
1273.3752,0,0.63558,2.203e-07,294.32,294.95
1273.3851,0,0.63558,2.2023e-07,294.32,294.96
1273.3950,0,0.63558,2.2016e-07,294.33,294.97
1273.4049,0,0.63558,2.201e-07,294.34,294.97
1273.4148,0,0.63558,2.2003e-07,294.34,294.98
1273.4247,0,0.63558,2.1996e-07,294.35,294.99
1273.4346,0,0.63558,2.1989e-07,294.36,294.99
1273.4445,0,0.63558,2.1983e-07,294.37,295
1273.4544,0,0.63558,2.1976e-07,294.37,295.01
1273.4643,0,0.63558,2.1969e-07,294.38,295.02
1273.4742,0,0.63558,2.1962e-07,294.39,295.02
1273.4841,0,0.63558,2.1956e-07,294.39,295.03
1273.4940,0,0.63558,2.1949e-07,294.4,295.04
1273.5039,0,0.63558,2.1942e-07,294.41,295.04
1273.5138,0,0.63558,2.1935e-07,294.42,295.05
1273.5237,0,0.63558,2.1929e-07,294.42,295.06
1273.5336,0,0.63558,2.1922e-07,294.43,295.07
1273.5435,0,0.63558,2.1915e-07,294.44,295.07
1273.5534,0,0.63558,2.1908e-07,294.44,295.08
1273.5633,0,0.63558,2.1902e-07,294.45,295.09
1273.5732,0,0.63558,2.1895e-07,294.46,295.09
1273.5831,0,0.63558,2.1888e-07,294.46,295.1
1273.5930,0,0.63558,2.1881e-07,294.47,295.11
1273.6029,0,0.63558,2.1874e-07,294.48,295.11
1273.6128,0,0.63558,2.1868e-07,294.49,295.12
1273.6227,0,0.63558,2.1861e-07,294.49,295.13
1273.6326,0,0.63558,2.1854e-07,294.5,295.14
1273.6425,0,0.63558,2.1847e-07,294.51,295.14
1273.6524,0,0.63558,2.184e-07,294.51,295.15
1273.6623,0,0.63558,2.1834e-07,294.52,295.16
1273.6722,0,0.63558,2.1827e-07,294.53,295.16
1273.6821,0,0.63558,2.182e-07,294.54,295.17
1273.6920,0,0.63558,2.1813e-07,294.54,295.18
1273.7019,0,0.63558,2.1806e-07,294.55,295.19
1273.7118,0,0.63558,2.18e-07,294.56,295.19
1273.7217,0,0.63558,2.1793e-07,294.56,295.2
1273.7316,0,0.63558,2.1786e-07,294.57,295.21
1273.7415,0,0.63558,2.1779e-07,294.58,295.21
1273.7514,0,0.63558,2.1772e-07,294.59,295.22
1273.7613,0,0.63558,2.1765e-07,294.59,295.23
1273.7712,0,0.63558,2.1759e-07,294.6,295.24
1273.7811,0,0.63558,2.1752e-07,294.61,295.24
1273.7910,0,0.63558,2.1745e-07,294.61,295.25
1273.8009,0,0.63558,2.1738e-07,294.62,295.26
1273.8108,0,0.63558,2.1731e-07,294.63,295.26
1273.8207,0,0.63558,2.1724e-07,294.63,295.27
1273.8306,0,0.63558,2.1718e-07,294.64,295.28
1273.8405,0,0.63558,2.1711e-07,294.65,295.28
1273.8504,0,0.63558,2.1704e-07,294.66,295.29
1273.8603,0,0.63558,2.1697e-07,294.66,295.3
1273.8702,0,0.63558,2.169e-07,294.67,295.31
1273.8801,0,0.63558,2.1683e-07,294.68,295.31
1273.8900,0,0.63558,2.1676e-07,294.68,295.32
1273.8999,0,0.63558,2.167e-07,294.69,295.33
1273.9098,0,0.63558,2.1663e-07,294.7,295.33
1273.9197,0,0.63558,2.1656e-07,294.71,295.34
1273.9296,0,0.63558,2.1649e-07,294.71,295.35
1273.9395,0,0.63558,2.1642e-07,294.72,295.36
1273.9494,0,0.63558,2.1635e-07,294.73,295.36
1273.9593,0,0.63558,2.1628e-07,294.73,295.37
1273.9692,0,0.63558,2.1621e-07,294.74,295.38
1273.9791,0,0.63558,2.1615e-07,294.75,295.38
1273.9890,0,0.63558,2.1608e-07,294.76,295.39
1273.9989,0,0.63558,2.1601e-07,294.76,295.4
1274.0088,0,0.63558,2.1594e-07,294.77,295.4
1274.0187,0,0.63558,2.1587e-07,294.77,295.41
1274.0286,0,0.63558,2.158e-07,294.77,295.41
1274.0385,0,0.63558,2.1573e-07,294.78,295.41
1274.0484,0,0.63558,2.1566e-07,294.78,295.42
1274.0583,0,0.63558,2.1559e-07,294.79,295.42
1274.0682,0,0.63558,2.1553e-07,294.79,295.42
1274.0781,0,0.63558,2.1546e-07,294.79,295.43
1274.0880,0,0.63558,2.1539e-07,294.8,295.43
1274.0979,0,0.63558,2.1532e-07,294.8,295.44
1274.1078,0,0.63558,2.1525e-07,294.8,295.44
1274.1177,0,0.63558,2.1518e-07,294.81,295.44
1274.1276,0,0.63558,2.1511e-07,294.81,295.45
1274.1375,0,0.63558,2.1504e-07,294.82,295.45
1274.1474,0,0.63558,2.1497e-07,294.82,295.46
1274.1573,0,0.63558,2.149e-07,294.82,295.46
1274.1672,0,0.63558,2.1483e-07,294.83,295.46
1274.1771,0,0.63558,2.1477e-07,294.83,295.47
1274.1870,0,0.63558,2.147e-07,294.84,295.47
1274.1969,0,0.63558,2.1463e-07,294.84,295.47
1274.2068,0,0.63558,2.1456e-07,294.84,295.48
1274.2167,0,0.63558,2.1449e-07,294.85,295.48
1274.2266,0,0.63558,2.1442e-07,294.85,295.49
1274.2365,0,0.63558,2.1435e-07,294.85,295.49
1274.2464,0,0.63558,2.1428e-07,294.86,295.49
1274.2563,0,0.63558,2.1421e-07,294.86,295.5
1274.2662,0,0.63558,2.1414e-07,294.87,295.5
1274.2761,0,0.63558,2.1407e-07,294.87,295.51
1274.2860,0,0.63558,2.14e-07,294.87,295.51
1274.2959,0,0.63558,2.1393e-07,294.88,295.51
1274.3058,0,0.63558,2.1386e-07,294.88,295.52
1274.3157,0,0.63558,2.1379e-07,294.88,295.52
1274.3256,0,0.63558,2.1372e-07,294.89,295.52
1274.3355,0,0.63558,2.1365e-07,294.89,295.53
1274.3454,0,0.63558,2.1358e-07,294.9,295.53
1274.3553,0,0.63558,2.1351e-07,294.9,295.54
1274.3652,0,0.63558,2.1344e-07,294.9,295.54
1274.3751,0,0.63558,2.1338e-07,294.91,295.54
1274.3850,0,0.63558,2.1331e-07,294.91,295.55
1274.3949,0,0.63558,2.1324e-07,294.92,295.55
1274.4048,0,0.63558,2.1317e-07,294.92,295.55
1274.4147,0,0.63558,2.131e-07,294.92,295.56
1274.4246,0,0.63558,2.1303e-07,294.93,295.56
1274.4345,0,0.63558,2.1296e-07,294.93,295.57
1274.4444,0,0.63558,2.1289e-07,294.93,295.57
1274.4543,0,0.63558,2.1282e-07,294.94,295.57
1274.4642,0,0.63558,2.1275e-07,294.94,295.58
1274.4741,0,0.63558,2.1268e-07,294.95,295.58
1274.4840,0,0.63558,2.1261e-07,294.95,295.59
1274.4939,0,0.63558,2.1254e-07,294.95,295.59
1274.5038,0,0.63558,2.1247e-07,294.96,295.59
1274.5137,0,0.63558,2.124e-07,294.96,295.6
1274.5236,0,0.63558,2.1233e-07,294.97,295.6
1274.5335,0,0.63558,2.1226e-07,294.97,295.6
1274.5434,0,0.63558,2.1219e-07,294.97,295.61
1274.5533,0,0.63558,2.1212e-07,294.98,295.61
1274.5632,0,0.63558,2.1205e-07,294.98,295.62
1274.5731,0,0.63558,2.1198e-07,294.98,295.62
1274.5830,0,0.63558,2.1191e-07,294.99,295.62
1274.5929,0,0.63558,2.1184e-07,294.99,295.63
1274.6028,0,0.63558,2.1177e-07,295,295.63
1274.6127,0,0.63558,2.117e-07,295,295.63
1274.6226,0,0.63558,2.1162e-07,295,295.64
1274.6325,0,0.63558,2.1155e-07,295.01,295.64
1274.6424,0,0.63558,2.1148e-07,295.01,295.65
1274.6523,0,0.63558,2.1141e-07,295.01,295.65
1274.6622,0,0.63558,2.1134e-07,295.02,295.65
1274.6721,0,0.63558,2.1127e-07,295.02,295.66
1274.6820,0,0.63558,2.112e-07,295.03,295.66
1274.6919,0,0.63558,2.1113e-07,295.03,295.66
1274.7018,0,0.63558,2.1106e-07,295.03,295.67
1274.7117,0,0.63558,2.1099e-07,295.04,295.67
1274.7216,0,0.63558,2.1092e-07,295.04,295.68
1274.7315,0,0.63558,2.1085e-07,295.04,295.68
1274.7414,0,0.63558,2.1078e-07,295.05,295.68
1274.7513,0,0.63558,2.1071e-07,295.05,295.69
1274.7612,0,0.63558,2.1064e-07,295.05,295.69
1274.7711,0,0.63558,2.1057e-07,295.06,295.69
1274.7810,0,0.63558,2.105e-07,295.06,295.7
1274.7909,0,0.63558,2.1043e-07,295.07,295.7
1274.8008,0,0.63558,2.1036e-07,295.07,295.71
1274.8107,0,0.63558,2.1029e-07,295.07,295.71
1274.8206,0,0.63558,2.1022e-07,295.08,295.71
1274.8305,0,0.63558,2.1015e-07,295.08,295.72
1274.8404,0,0.63558,2.1008e-07,295.08,295.72
1274.8503,0,0.63558,2.1001e-07,295.09,295.72
1274.8602,0,0.63558,2.0994e-07,295.09,295.73
1274.8701,0,0.63558,2.0987e-07,295.1,295.73
1274.8800,0,0.63558,2.098e-07,295.1,295.74
1274.8899,0,0.63558,2.0973e-07,295.1,295.74
1274.8998,0,0.63558,2.0966e-07,295.11,295.74
1274.9097,0,0.63558,2.0959e-07,295.11,295.75
1274.9196,0,0.63558,2.0952e-07,295.11,295.75
1274.9295,0,0.63558,2.0944e-07,295.12,295.75
1274.9394,0,0.63558,2.0937e-07,295.12,295.76
1274.9493,0,0.63558,2.093e-07,295.13,295.76
1274.9592,0,0.63558,2.0923e-07,295.13,295.77
1274.9691,0,0.63558,2.0916e-07,295.13,295.77
1274.9790,0,0.63558,2.0909e-07,295.14,295.77
1274.9889,0,0.63558,2.0902e-07,295.14,295.78
1274.9988,0,0.63558,2.0895e-07,295.14,295.78
1275.0087,0,0.63558,2.0888e-07,295.15,295.78
1275.0186,0,0.63558,2.0881e-07,295.15,295.79
1275.0285,0,0.63558,2.0874e-07,295.15,295.79
1275.0384,0,0.63558,2.0867e-07,295.16,295.79
1275.0483,0,0.63558,2.086e-07,295.16,295.8
1275.0582,0,0.63558,2.0853e-07,295.16,295.8
1275.0681,0,0.63558,2.0846e-07,295.17,295.8
1275.0780,0,0.63558,2.0839e-07,295.17,295.81
1275.0879,0,0.63558,2.0832e-07,295.17,295.81
1275.0978,0,0.63558,2.0825e-07,295.18,295.81
1275.1077,0,0.63558,2.0818e-07,295.18,295.81
1275.1176,0,0.63558,2.0811e-07,295.18,295.82
1275.1275,0,0.63558,2.0804e-07,295.19,295.82
1275.1374,0,0.63558,2.0797e-07,295.19,295.82
1275.1473,0,0.63558,2.0789e-07,295.19,295.83
1275.1572,0,0.63558,2.0782e-07,295.19,295.83
1275.1671,0,0.63558,2.0775e-07,295.2,295.83
1275.1770,0,0.63558,2.0768e-07,295.2,295.84
1275.1869,0,0.63558,2.0761e-07,295.2,295.84
1275.1968,0,0.63558,2.0754e-07,295.21,295.84
1275.2067,0,0.63558,2.0747e-07,295.21,295.85
1275.2166,0,0.63558,2.074e-07,295.21,295.85
1275.2265,0,0.63558,2.0733e-07,295.22,295.85
1275.2364,0,0.63558,2.0726e-07,295.22,295.86
1275.2463,0,0.63558,2.0719e-07,295.22,295.86
1275.2562,0,0.63558,2.0712e-07,295.23,295.86
1275.2661,0,0.63558,2.0705e-07,295.23,295.86
1275.2760,0,0.63558,2.0698e-07,295.23,295.87
1275.2859,0,0.63558,2.0691e-07,295.23,295.87
1275.2958,0,0.63558,2.0684e-07,295.24,295.87
1275.3057,0,0.63558,2.0677e-07,295.24,295.88
1275.3156,0,0.63558,2.067e-07,295.24,295.88
1275.3255,0,0.63558,2.0662e-07,295.25,295.88
1275.3354,0,0.63558,2.0655e-07,295.25,295.89
1275.3453,0,0.63558,2.0648e-07,295.25,295.89
1275.3552,0,0.63558,2.0641e-07,295.26,295.89
1275.3651,0,0.63558,2.0634e-07,295.26,295.9
1275.3750,0,0.63558,2.0627e-07,295.26,295.9
1275.3849,0,0.63558,2.062e-07,295.27,295.9
1275.3948,0,0.63558,2.0613e-07,295.27,295.9
1275.4047,0,0.63558,2.0606e-07,295.27,295.91
1275.4146,0,0.63558,2.0599e-07,295.28,295.91
1275.4245,0,0.63558,2.0592e-07,295.28,295.91
1275.4344,0,0.63558,2.0585e-07,295.28,295.92
1275.4443,0,0.63558,2.0578e-07,295.28,295.92
1275.4542,0,0.63558,2.0571e-07,295.29,295.92
1275.4641,0,0.63558,2.0564e-07,295.29,295.93
1275.4740,0,0.63558,2.0557e-07,295.29,295.93
1275.4839,0,0.63558,2.0549e-07,295.3,295.93
1275.4938,0,0.63558,2.0542e-07,295.3,295.94
1275.5037,0,0.63558,2.0535e-07,295.3,295.94
1275.5136,0,0.63558,2.0528e-07,295.31,295.94
1275.5235,0,0.63558,2.0521e-07,295.31,295.94
1275.5334,0,0.63558,2.0514e-07,295.31,295.95
1275.5433,0,0.63558,2.0507e-07,295.32,295.95
1275.5532,0,0.63558,2.05e-07,295.32,295.95
1275.5631,0,0.63558,2.0493e-07,295.32,295.96
1275.5730,0,0.63558,2.0486e-07,295.32,295.96
1275.5829,0,0.63558,2.0479e-07,295.33,295.96
1275.5928,0,0.63558,2.0472e-07,295.33,295.97
1275.6027,0,0.63558,2.0465e-07,295.33,295.97
1275.6126,0,0.63558,2.0457e-07,295.34,295.97
1275.6225,0,0.63558,2.045e-07,295.34,295.98
1275.6324,0,0.63558,2.0443e-07,295.34,295.98
1275.6423,0,0.63558,2.0436e-07,295.35,295.98
1275.6522,0,0.63558,2.0429e-07,295.35,295.98
1275.6621,0,0.63558,2.0422e-07,295.35,295.99
1275.6720,0,0.63558,2.0415e-07,295.36,295.99
1275.6819,0,0.63558,2.0408e-07,295.36,295.99
1275.6918,0,0.63558,2.0401e-07,295.36,296
1275.7017,0,0.63558,2.0394e-07,295.36,296
1275.7116,0,0.63558,2.0387e-07,295.37,296
1275.7215,0,0.63558,2.038e-07,295.37,296.01
1275.7314,0,0.63558,2.0372e-07,295.37,296.01
1275.7413,0,0.63558,2.0365e-07,295.38,296.01
1275.7512,0,0.63558,2.0358e-07,295.38,296.01
1275.7611,0,0.63558,2.0351e-07,295.38,296.02
1275.7710,0,0.63558,2.0344e-07,295.39,296.02
1275.7809,0,0.63558,2.0337e-07,295.39,296.02
1275.7908,0,0.63558,2.033e-07,295.39,296.03
1275.8007,0,0.63558,2.0323e-07,295.39,296.03
1275.8106,0,0.63558,2.0316e-07,295.4,296.03
1275.8205,0,0.63558,2.0309e-07,295.4,296.04
1275.8304,0,0.63558,2.0301e-07,295.4,296.04
1275.8403,0,0.63558,2.0294e-07,295.41,296.04
1275.8502,0,0.63558,2.0287e-07,295.41,296.05
1275.8601,0,0.63558,2.028e-07,295.41,296.05
1275.8700,0,0.63558,2.0273e-07,295.42,296.05
1275.8799,0,0.63558,2.0266e-07,295.42,296.05
1275.8898,0,0.63558,2.0259e-07,295.42,296.06
1275.8997,0,0.63558,2.0252e-07,295.43,296.06
1275.9096,0,0.63558,2.0245e-07,295.43,296.06
1275.9195,0,0.63558,2.0238e-07,295.43,296.07
1275.9294,0,0.63558,2.023e-07,295.43,296.07
1275.9393,0,0.63558,2.0223e-07,295.44,296.07
1275.9492,0,0.63558,2.0216e-07,295.44,296.08
1275.9591,0,0.63558,2.0209e-07,295.44,296.08
1275.9690,0,0.63558,2.0202e-07,295.45,296.08
1275.9789,0,0.63558,2.0195e-07,295.45,296.08
1275.9888,0,0.63558,2.0188e-07,295.45,296.09
1275.9987,0,0.63558,2.0181e-07,295.46,296.09
1276.0086,0,0.63558,2.0174e-07,295.46,296.09
1276.0185,0,0.63558,2.0166e-07,295.46,296.1
1276.0284,0,0.63558,2.0159e-07,295.46,296.1
1276.0383,0,0.63558,2.0152e-07,295.46,296.1
1276.0482,0,0.63558,2.0145e-07,295.47,296.1
1276.0581,0,0.63558,2.0138e-07,295.47,296.1
1276.0680,0,0.63558,2.0131e-07,295.47,296.1
1276.0779,0,0.63558,2.0124e-07,295.47,296.11
1276.0878,0,0.63558,2.0117e-07,295.47,296.11
1276.0977,0,0.63558,2.0109e-07,295.48,296.11
1276.1076,0,0.63558,2.0102e-07,295.48,296.11
1276.1175,0,0.63558,2.0095e-07,295.48,296.11
1276.1274,0,0.63558,2.0088e-07,295.48,296.12
1276.1373,0,0.63558,2.0081e-07,295.48,296.12
1276.1472,0,0.63558,2.0074e-07,295.48,296.12
1276.1571,0,0.63558,2.0067e-07,295.49,296.12
1276.1670,0,0.63558,2.006e-07,295.49,296.12
1276.1769,0,0.63558,2.0052e-07,295.49,296.13
1276.1868,0,0.63558,2.0045e-07,295.49,296.13
1276.1967,0,0.63558,2.0038e-07,295.49,296.13
1276.2066,0,0.63558,2.0031e-07,295.5,296.13
1276.2165,0,0.63558,2.0024e-07,295.5,296.13
1276.2264,0,0.63558,2.0017e-07,295.5,296.14
1276.2363,0,0.63558,2.001e-07,295.5,296.14
1276.2462,0,0.63558,2.0002e-07,295.5,296.14
1276.2561,0,0.63558,1.9995e-07,295.51,296.14
1276.2660,0,0.63558,1.9988e-07,295.51,296.14
1276.2759,0,0.63558,1.9981e-07,295.51,296.15
1276.2858,0,0.63558,1.9974e-07,295.51,296.15
1276.2957,0,0.63558,1.9967e-07,295.51,296.15
1276.3056,0,0.63558,1.996e-07,295.52,296.15
1276.3155,0,0.63558,1.9952e-07,295.52,296.15
1276.3254,0,0.63558,1.9945e-07,295.52,296.16
1276.3353,0,0.63558,1.9938e-07,295.52,296.16
1276.3452,0,0.63558,1.9931e-07,295.52,296.16
1276.3551,0,0.63558,1.9924e-07,295.53,296.16
1276.3650,0,0.63558,1.9917e-07,295.53,296.16
